HNRNPK,TARDBP,NEAT1_position
10.142857142857142,5.285714285714286,1207
10.142857142857142,5.285714285714286,1208
10.142857142857142,5.285714285714286,1209
10.142857142857142,5.285714285714286,1210
10.142857142857142,5.285714285714286,1211
10.142857142857142,5.428571428571429,1212
10.142857142857142,5.428571428571429,1213
10.142857142857142,5.428571428571429,1214
10.142857142857142,5.428571428571429,1215
10.142857142857142,5.571428571428571,1216
10.142857142857142,6.428571428571429,1217
10.142857142857142,6.428571428571429,1218
10.142857142857142,7.285714285714286,1219
10.142857142857142,7.428571428571429,1220
10.142857142857142,7.428571428571429,1221
10.142857142857142,7.428571428571429,1222
10.142857142857142,7.428571428571429,1223
9.285714285714285,7.428571428571429,1224
9.285714285714285,7.428571428571429,1225
9.285714285714285,7.428571428571429,1226
9.285714285714285,7.428571428571429,1227
9.285714285714285,7.428571428571429,1228
9.142857142857142,7.428571428571429,1229
9.142857142857142,7.428571428571429,1230
9.142857142857142,7.428571428571429,1231
9.142857142857142,7.428571428571429,1232
9.142857142857142,7.428571428571429,1233
9.142857142857142,7.428571428571429,1234
9.142857142857142,7.428571428571429,1235
9.142857142857142,7.428571428571429,1236
9.142857142857142,7.428571428571429,1237
9.285714285714286,7.428571428571429,1238
9.285714285714286,7.428571428571429,1239
9.285714285714286,7.428571428571429,1240
9.285714285714286,7.428571428571429,1241
9.285714285714286,7.428571428571429,1242
9.285714285714286,7.428571428571429,1243
9.285714285714286,7.428571428571429,1244
9.285714285714286,7.428571428571429,1245
9.285714285714286,7.428571428571429,1246
9.285714285714286,7.428571428571429,1247
9.285714285714286,7.428571428571429,1248
9.285714285714286,7.428571428571429,1249
9.285714285714286,7.428571428571429,1250
9.285714285714286,7.428571428571429,1251
9.285714285714286,7.428571428571429,1252
9.285714285714286,7.428571428571429,1253
9.285714285714286,7.428571428571429,1254
9.285714285714286,7.428571428571429,1255
9.285714285714286,7.428571428571429,1256
9.285714285714286,7.428571428571429,1257
9.285714285714286,7.428571428571429,1258
9.285714285714286,7.428571428571429,1259
9.285714285714286,7.428571428571429,1260
9.285714285714286,7.428571428571429,1261
9.285714285714286,7.428571428571429,1262
9.285714285714286,7.428571428571429,1263
9.285714285714286,7.428571428571429,1264
9.285714285714286,7.428571428571429,1265
9.285714285714286,7.428571428571429,1266
9.285714285714286,7.428571428571429,1267
9.285714285714286,7.428571428571429,1268
9.285714285714286,7.428571428571429,1269
9.285714285714286,7.428571428571429,1270
9.285714285714286,7.428571428571429,1271
9.285714285714286,7.428571428571429,1272
9.285714285714286,7.428571428571429,1273
9.285714285714286,7.428571428571429,1274
9.285714285714286,7.428571428571429,1275
9.285714285714286,7.428571428571429,1276
9.285714285714286,7.428571428571429,1277
9.285714285714286,7.428571428571429,1278
9.285714285714286,7.428571428571429,1279
9.285714285714286,7.428571428571429,1280
9.285714285714286,7.428571428571429,1281
9.285714285714286,7.428571428571429,1282
9.285714285714286,7.428571428571429,1283
9.285714285714286,7.428571428571429,1284
9.285714285714286,7.428571428571429,1285
9.285714285714286,7.428571428571429,1286
9.285714285714286,7.428571428571429,1287
9.285714285714286,7.428571428571429,1288
9.285714285714286,7.428571428571429,1289
9.285714285714286,7.428571428571429,1290
9.285714285714286,7.285714285714286,1291
9.285714285714286,7.285714285714286,1292
9.285714285714286,7.285714285714286,1293
9.285714285714286,7.285714285714286,1294
9.285714285714286,7.285714285714286,1295
9.285714285714286,7.285714285714286,1296
9.285714285714286,7.285714285714286,1297
9.285714285714286,7.285714285714286,1298
9.285714285714286,7.285714285714286,1299
9.285714285714286,7.285714285714286,1300
9.285714285714286,7.285714285714286,1301
9.285714285714286,7.285714285714286,1302
9.285714285714286,7.285714285714286,1303
9.285714285714286,7.285714285714286,1304
9.285714285714286,7.285714285714286,1305
9.285714285714286,7.285714285714286,1306
9.285714285714286,7.285714285714286,1307
9.285714285714286,7.285714285714286,1308
9.285714285714286,7.285714285714286,1309
9.285714285714286,7.285714285714286,1310
9.285714285714286,7.285714285714286,1311
9.285714285714286,7.285714285714286,1312
9.285714285714286,7.285714285714286,1313
9.285714285714286,7.285714285714286,1314
9.285714285714286,7.285714285714286,1315
9.285714285714286,7.285714285714286,1316
9.285714285714286,7.285714285714286,1317
9.285714285714286,7.285714285714286,1318
9.285714285714286,7.285714285714286,1319
9.285714285714286,7.285714285714286,1320
9.285714285714286,7.285714285714286,1321
9.285714285714286,7.285714285714286,1322
9.285714285714286,7.285714285714286,1323
9.285714285714286,7.285714285714286,1324
9.285714285714286,7.285714285714286,1325
9.285714285714286,7.285714285714286,1326
9.285714285714286,7.285714285714286,1327
9.285714285714286,7.285714285714286,1328
9.285714285714286,7.285714285714286,1329
9.285714285714286,7.285714285714286,1330
9.285714285714286,7.285714285714286,1331
9.285714285714286,7.285714285714286,1332
9.285714285714286,7.285714285714286,1333
9.285714285714286,7.285714285714286,1334
9.285714285714286,7.285714285714286,1335
9.285714285714286,7.285714285714286,1336
9.285714285714286,7.285714285714286,1337
9.285714285714286,7.285714285714286,1338
9.285714285714286,7.285714285714286,1339
9.285714285714286,7.285714285714286,1340
9.285714285714286,7.285714285714286,1341
9.285714285714286,7.285714285714286,1342
9.285714285714286,7.285714285714286,1343
9.285714285714286,7.285714285714286,1344
9.285714285714286,7.285714285714286,1345
9.285714285714286,7.285714285714286,1346
9.285714285714286,7.285714285714286,1347
9.285714285714286,7.285714285714286,1348
9.285714285714286,7.285714285714286,1349
9.285714285714286,7.285714285714286,1350
9.285714285714286,7.285714285714286,1351
9.285714285714286,7.285714285714286,1352
9.285714285714286,7.285714285714286,1353
9.285714285714286,7.285714285714286,1354
9.285714285714286,7.285714285714286,1355
9.285714285714286,7.285714285714286,1356
9.285714285714286,7.285714285714286,1357
9.285714285714286,7.285714285714286,1358
9.285714285714286,7.285714285714286,1359
9.285714285714286,7.142857142857143,1360
9.285714285714286,7.142857142857143,1361
9.285714285714286,7.142857142857143,1362
9.285714285714286,7.142857142857143,1363
9.285714285714286,7.142857142857143,1364
9.285714285714286,7.142857142857143,1365
9.285714285714286,7.142857142857143,1366
9.285714285714286,7.142857142857143,1367
9.285714285714286,7.142857142857143,1368
9.285714285714286,7.142857142857143,1369
9.285714285714286,7.142857142857143,1370
9.285714285714286,7.142857142857143,1371
9.285714285714286,7.142857142857143,1372
9.285714285714286,7.142857142857143,1373
9.285714285714286,7.142857142857143,1374
9.285714285714286,7.142857142857143,1375
9.285714285714286,7.142857142857143,1376
9.285714285714286,7.142857142857143,1377
9.285714285714286,7.142857142857143,1378
9.285714285714286,7.142857142857143,1379
9.285714285714286,7.142857142857143,1380
9.285714285714286,7.142857142857143,1381
9.285714285714286,7.142857142857143,1382
9.285714285714286,7.142857142857143,1383
9.285714285714286,7.142857142857143,1384
9.285714285714286,7.142857142857143,1385
9.285714285714286,7.142857142857143,1386
9.285714285714286,7.142857142857143,1387
9.285714285714286,7.285714285714286,1388
9.285714285714286,8.142857142857142,1389
9.285714285714286,8.285714285714286,1390
9.285714285714286,9.142857142857142,1391
9.285714285714286,9.285714285714286,1392
9.285714285714286,10.142857142857142,1393
9.285714285714286,10.285714285714286,1394
9.142857142857142,11.142857142857142,1395
9.142857142857142,11.142857142857142,1396
9.142857142857142,11.142857142857142,1397
9.142857142857142,11.142857142857142,1398
9.142857142857142,11.142857142857142,1399
8.285714285714286,11.142857142857142,1400
7.428571428571428,11.142857142857142,1401
7.428571428571428,11.142857142857142,1402
7.428571428571428,11.142857142857142,1403
7.428571428571428,11.142857142857142,1404
7.428571428571428,11.142857142857142,1405
7.428571428571428,11.142857142857142,1406
7.285714285714286,11.142857142857142,1407
7.285714285714286,11.142857142857142,1408
7.285714285714286,11.142857142857142,1409
7.285714285714286,11.142857142857142,1410
7.285714285714286,11.142857142857142,1411
7.285714285714286,11.142857142857142,1412
7.285714285714286,11.142857142857142,1413
7.285714285714286,11.142857142857142,1414
7.285714285714286,11.142857142857142,1415
7.285714285714286,11.142857142857142,1416
7.285714285714286,11.142857142857142,1417
7.285714285714286,11.142857142857142,1418
7.285714285714286,11.142857142857142,1419
7.285714285714286,11.142857142857142,1420
7.285714285714286,11.142857142857142,1421
7.285714285714286,11.142857142857142,1422
7.285714285714286,11.142857142857142,1423
7.285714285714286,11.142857142857142,1424
7.285714285714286,11.142857142857142,1425
7.285714285714286,11.142857142857142,1426
7.285714285714286,11.142857142857142,1427
7.285714285714286,11.285714285714286,1428
7.285714285714286,11.285714285714286,1429
7.285714285714286,11.285714285714286,1430
7.285714285714286,11.285714285714286,1431
7.285714285714286,11.285714285714286,1432
7.285714285714286,11.285714285714286,1433
7.285714285714286,11.285714285714286,1434
7.285714285714286,11.285714285714286,1435
7.285714285714286,11.285714285714286,1436
7.285714285714286,11.285714285714286,1437
7.285714285714286,11.285714285714286,1438
7.285714285714286,11.285714285714286,1439
7.285714285714286,11.285714285714286,1440
7.285714285714286,11.285714285714286,1441
7.285714285714286,11.285714285714286,1442
7.285714285714286,11.285714285714286,1443
7.285714285714286,11.285714285714286,1444
7.285714285714286,11.285714285714286,1445
7.285714285714286,11.285714285714286,1446
7.285714285714286,11.285714285714286,1447
7.285714285714286,11.285714285714286,1448
7.285714285714286,11.285714285714286,1449
7.285714285714286,11.285714285714286,1450
7.285714285714286,11.285714285714286,1451
7.285714285714286,11.285714285714286,1452
7.285714285714286,11.285714285714286,1453
7.285714285714286,11.285714285714286,1454
7.285714285714286,11.285714285714286,1455
7.285714285714286,11.285714285714286,1456
7.285714285714286,11.285714285714286,1457
7.285714285714286,11.285714285714286,1458
7.285714285714286,11.285714285714286,1459
7.285714285714286,11.285714285714286,1460
7.285714285714286,11.285714285714286,1461
7.285714285714286,11.285714285714286,1462
7.285714285714286,11.285714285714286,1463
7.285714285714286,11.285714285714286,1464
7.285714285714286,11.285714285714286,1465
7.285714285714286,11.285714285714286,1466
7.285714285714286,11.285714285714286,1467
7.285714285714286,11.285714285714286,1468
7.285714285714286,11.285714285714286,1469
7.285714285714286,11.285714285714286,1470
7.285714285714286,11.285714285714286,1471
7.285714285714286,11.285714285714286,1472
7.285714285714286,11.285714285714286,1473
7.285714285714286,11.285714285714286,1474
7.285714285714286,11.285714285714286,1475
7.285714285714286,11.285714285714286,1476
7.285714285714286,11.285714285714286,1477
7.285714285714286,11.285714285714286,1478
7.285714285714286,10.428571428571429,1479
7.285714285714286,10.428571428571429,1480
7.285714285714286,10.428571428571429,1481
7.285714285714286,10.428571428571429,1482
7.285714285714286,10.428571428571429,1483
7.285714285714286,10.428571428571429,1484
7.285714285714286,10.428571428571429,1485
7.285714285714286,10.428571428571429,1486
7.285714285714286,10.428571428571429,1487
7.285714285714286,10.428571428571429,1488
7.285714285714286,10.428571428571429,1489
7.285714285714286,10.428571428571429,1490
7.285714285714286,10.428571428571429,1491
7.285714285714286,10.428571428571429,1492
7.285714285714286,10.428571428571429,1493
7.285714285714286,10.428571428571429,1494
7.285714285714286,10.428571428571429,1495
7.285714285714286,10.428571428571429,1496
7.285714285714286,10.428571428571429,1497
7.285714285714286,10.428571428571429,1498
7.285714285714286,10.428571428571429,1499
7.285714285714286,10.428571428571429,1500
7.285714285714286,10.428571428571429,1501
7.285714285714286,10.428571428571429,1502
7.285714285714286,10.428571428571429,1503
7.285714285714286,10.428571428571429,1504
7.285714285714286,10.428571428571429,1505
7.285714285714286,10.428571428571429,1506
7.285714285714286,10.428571428571429,1507
7.285714285714286,10.428571428571429,1508
7.285714285714286,10.428571428571429,1509
7.285714285714286,10.428571428571429,1510
7.285714285714286,10.428571428571429,1511
7.285714285714286,10.428571428571429,1512
7.285714285714286,10.428571428571429,1513
7.285714285714286,10.428571428571429,1514
7.285714285714286,10.428571428571429,1515
7.285714285714286,10.428571428571429,1516
7.285714285714286,10.428571428571429,1517
7.285714285714286,10.428571428571429,1518
7.285714285714286,10.428571428571429,1519
7.285714285714286,10.428571428571429,1520
7.285714285714286,10.428571428571429,1521
7.285714285714286,10.428571428571429,1522
7.285714285714286,10.428571428571429,1523
6.285714285714285,10.428571428571429,1524
6.285714285714285,10.428571428571429,1525
6.285714285714285,10.428571428571429,1526
6.285714285714285,10.428571428571429,1527
6.285714285714285,10.428571428571429,1528
6.285714285714285,10.428571428571429,1529
6.285714285714285,10.428571428571429,1530
6.285714285714285,10.428571428571429,1531
6.285714285714285,10.428571428571429,1532
6.285714285714285,10.428571428571429,1533
6.285714285714285,10.428571428571429,1534
6.285714285714285,10.428571428571429,1535
6.285714285714285,10.428571428571429,1536
6.285714285714285,10.428571428571429,1537
6.285714285714285,10.428571428571429,1538
6.285714285714285,10.428571428571429,1539
6.285714285714285,10.428571428571429,1540
6.285714285714285,10.428571428571429,1541
6.285714285714285,10.428571428571429,1542
6.285714285714285,10.428571428571429,1543
6.285714285714285,10.428571428571429,1544
6.285714285714285,10.428571428571429,1545
6.285714285714285,10.428571428571429,1546
6.285714285714285,10.428571428571429,1547
6.285714285714285,10.428571428571429,1548
6.285714285714285,10.428571428571429,1549
6.285714285714285,10.428571428571429,1550
6.285714285714285,10.428571428571429,1551
6.285714285714285,10.428571428571429,1552
6.285714285714285,10.428571428571429,1553
6.285714285714285,10.428571428571429,1554
6.285714285714285,10.428571428571429,1555
6.285714285714285,10.428571428571429,1556
6.285714285714285,10.428571428571429,1557
6.285714285714285,10.428571428571429,1558
6.285714285714285,10.428571428571429,1559
6.285714285714285,10.428571428571429,1560
6.285714285714285,10.428571428571429,1561
6.285714285714285,10.428571428571429,1562
6.285714285714285,10.428571428571429,1563
6.285714285714285,10.428571428571429,1564
6.285714285714285,10.428571428571429,1565
6.285714285714285,10.428571428571429,1566
6.285714285714285,10.428571428571429,1567
6.285714285714285,10.428571428571429,1568
6.285714285714285,10.428571428571429,1569
6.285714285714285,10.428571428571429,1570
6.285714285714285,10.428571428571429,1571
6.285714285714285,11.285714285714285,1572
6.285714285714285,11.285714285714285,1573
6.285714285714285,11.285714285714285,1574
6.285714285714285,11.285714285714285,1575
6.285714285714285,11.285714285714285,1576
6.285714285714285,11.285714285714285,1577
6.285714285714285,11.285714285714285,1578
6.285714285714285,11.285714285714285,1579
6.285714285714285,11.285714285714285,1580
6.285714285714285,11.285714285714285,1581
6.285714285714285,11.285714285714285,1582
6.285714285714285,11.285714285714285,1583
6.285714285714285,11.285714285714285,1584
6.285714285714285,11.285714285714285,1585
6.285714285714285,10.428571428571427,1586
6.285714285714285,10.285714285714285,1587
6.285714285714285,10.285714285714285,1588
6.285714285714285,10.142857142857142,1589
6.285714285714285,10.142857142857142,1590
6.285714285714285,10.142857142857142,1591
6.285714285714285,10.142857142857142,1592
6.285714285714285,10.0,1593
6.285714285714285,10.0,1594
6.285714285714285,10.0,1595
6.285714285714285,10.0,1596
6.285714285714285,10.0,1597
6.285714285714285,10.0,1598
6.285714285714285,10.0,1599
6.285714285714285,10.0,1600
6.285714285714285,10.0,1601
6.285714285714285,10.0,1602
6.285714285714285,9.857142857142856,1603
6.285714285714285,9.857142857142856,1604
6.285714285714285,9.857142857142856,1605
6.285714285714285,9.857142857142856,1606
6.285714285714285,9.857142857142856,1607
6.285714285714285,9.857142857142856,1608
6.285714285714285,9.857142857142856,1609
6.285714285714285,9.857142857142856,1610
6.285714285714285,9.857142857142856,1611
6.285714285714285,9.857142857142856,1612
7.285714285714285,9.857142857142856,1613
7.285714285714285,9.857142857142856,1614
7.285714285714285,9.857142857142856,1615
7.285714285714285,9.857142857142856,1616
7.285714285714285,9.857142857142856,1617
7.285714285714285,9.857142857142856,1618
7.285714285714285,9.857142857142856,1619
7.285714285714285,9.857142857142856,1620
7.285714285714285,10.714285714285714,1621
7.285714285714285,10.714285714285714,1622
7.285714285714285,10.714285714285714,1623
