FUS,TAF15,EWSR1,NEAT1_position
21.0,17.0,25.857142857142854,1177
21.0,17.0,25.857142857142854,1178
21.0,17.0,25.142857142857142,1179
21.0,16.0,25.142857142857142,1180
21.0,16.0,25.142857142857142,1181
21.0,16.0,24.285714285714285,1182
21.0,15.0,24.285714285714285,1183
21.0,15.0,24.285714285714285,1184
20.0,15.0,24.142857142857142,1185
20.0,15.0,24.142857142857142,1186
20.0,15.0,23.285714285714285,1187
20.0,14.0,23.285714285714285,1188
20.0,14.0,23.285714285714285,1189
20.0,14.0,23.285714285714285,1190
20.0,14.0,23.285714285714285,1191
20.0,14.0,22.428571428571427,1192
20.0,14.0,22.428571428571427,1193
20.0,14.0,22.285714285714285,1194
20.0,14.0,22.285714285714285,1195
20.0,14.0,22.285714285714285,1196
20.0,14.0,22.285714285714285,1197
20.0,14.0,22.285714285714285,1198
19.0,14.0,22.285714285714285,1199
19.0,13.0,22.285714285714285,1200
19.0,13.0,22.285714285714285,1201
19.0,13.0,22.285714285714285,1202
19.0,13.0,22.285714285714285,1203
19.0,13.0,22.285714285714285,1204
19.0,13.0,22.285714285714285,1205
19.0,13.0,22.285714285714285,1206
19.0,13.0,22.285714285714285,1207
19.0,13.0,22.285714285714285,1208
19.0,13.0,22.285714285714285,1209
19.0,13.0,22.285714285714285,1210
19.0,13.0,22.285714285714285,1211
19.0,13.0,22.285714285714285,1212
19.0,13.0,22.285714285714285,1213
19.0,13.0,22.285714285714285,1214
19.0,13.0,22.285714285714285,1215
19.0,13.0,22.285714285714285,1216
19.0,13.0,22.285714285714285,1217
19.0,13.0,22.285714285714285,1218
19.0,13.0,22.285714285714285,1219
19.0,13.0,22.285714285714285,1220
19.0,13.0,22.285714285714285,1221
19.0,13.0,22.285714285714285,1222
19.0,13.0,22.285714285714285,1223
19.0,13.0,22.285714285714285,1224
19.0,13.0,22.285714285714285,1225
19.0,13.0,22.285714285714285,1226
19.0,13.0,22.285714285714285,1227
19.0,13.0,22.285714285714285,1228
19.0,13.0,22.285714285714285,1229
19.0,14.0,22.285714285714285,1230
19.0,14.0,22.285714285714285,1231
19.0,14.0,22.285714285714285,1232
19.0,14.0,22.285714285714285,1233
19.0,14.0,22.142857142857142,1234
19.0,14.0,22.142857142857142,1235
19.0,14.0,22.142857142857142,1236
19.0,14.0,22.142857142857142,1237
19.0,14.0,22.142857142857142,1238
19.0,14.0,22.142857142857142,1239
19.0,14.0,22.142857142857142,1240
18.0,14.0,21.999999999999996,1241
18.0,14.0,21.999999999999996,1242
18.0,14.0,21.999999999999996,1243
18.0,14.0,21.857142857142854,1244
18.0,14.0,21.857142857142854,1245
18.0,14.0,21.857142857142854,1246
18.0,14.0,21.857142857142854,1247
18.0,14.0,21.857142857142854,1248
18.0,14.0,21.857142857142854,1249
18.0,14.0,21.857142857142854,1250
18.0,14.0,21.857142857142854,1251
18.0,14.0,21.857142857142854,1252
18.0,14.0,21.857142857142854,1253
18.0,14.0,21.857142857142854,1254
18.0,14.0,21.857142857142854,1255
18.0,14.0,21.857142857142854,1256
18.0,14.0,21.857142857142854,1257
18.0,14.0,21.857142857142854,1258
18.0,14.0,21.857142857142854,1259
18.0,14.0,21.857142857142854,1260
18.0,14.0,22.71428571428571,1261
17.0,14.0,22.71428571428571,1262
17.0,14.0,22.71428571428571,1263
17.0,14.0,22.71428571428571,1264
17.0,14.0,22.71428571428571,1265
17.0,14.0,22.71428571428571,1266
17.0,14.0,21.857142857142854,1267
17.0,13.0,21.857142857142854,1268
17.0,13.0,21.71428571428571,1269
17.0,13.0,21.57142857142857,1270
17.0,13.0,21.57142857142857,1271
16.0,13.0,21.57142857142857,1272
16.0,13.0,21.57142857142857,1273
16.0,12.0,21.57142857142857,1274
16.0,12.0,21.57142857142857,1275
16.0,12.0,21.57142857142857,1276
16.0,12.0,21.57142857142857,1277
16.0,12.0,20.71428571428571,1278
16.0,12.0,20.71428571428571,1279
16.0,12.0,20.71428571428571,1280
16.0,12.0,20.71428571428571,1281
16.0,12.0,20.71428571428571,1282
16.0,12.0,19.857142857142858,1283
16.0,12.0,19.857142857142858,1284
16.0,12.0,19.71428571428571,1285
16.0,12.0,19.71428571428571,1286
16.0,12.0,19.71428571428571,1287
16.0,12.0,19.71428571428571,1288
16.0,11.0,19.71428571428571,1289
16.0,11.0,19.71428571428571,1290
16.0,11.0,19.71428571428571,1291
16.0,11.0,19.57142857142857,1292
16.0,11.0,19.57142857142857,1293
16.0,11.0,19.57142857142857,1294
16.0,11.0,19.57142857142857,1295
15.0,11.0,19.57142857142857,1296
15.0,11.0,19.57142857142857,1297
15.0,11.0,19.71428571428571,1298
15.0,11.0,19.71428571428571,1299
15.0,11.0,19.71428571428571,1300
15.0,11.0,19.71428571428571,1301
15.0,11.0,19.71428571428571,1302
15.0,11.0,19.71428571428571,1303
15.0,11.0,19.71428571428571,1304
15.0,11.0,19.71428571428571,1305
15.0,11.0,19.71428571428571,1306
15.0,11.0,19.71428571428571,1307
15.0,11.0,19.71428571428571,1308
15.0,11.0,19.71428571428571,1309
15.0,11.0,19.71428571428571,1310
15.0,11.0,19.71428571428571,1311
15.0,11.0,19.71428571428571,1312
15.0,11.0,19.71428571428571,1313
15.0,11.0,20.57142857142857,1314
15.0,12.0,20.57142857142857,1315
15.0,12.0,20.57142857142857,1316
15.0,12.0,20.57142857142857,1317
15.0,12.0,20.57142857142857,1318
15.0,12.0,20.57142857142857,1319
15.0,12.0,20.57142857142857,1320
15.0,12.0,20.57142857142857,1321
15.0,12.0,20.57142857142857,1322
15.0,12.0,20.57142857142857,1323
15.0,12.0,20.57142857142857,1324
15.0,12.0,20.57142857142857,1325
15.0,12.0,20.57142857142857,1326
15.0,12.0,20.57142857142857,1327
15.0,12.0,20.57142857142857,1328
15.0,12.0,20.57142857142857,1329
15.0,12.0,20.57142857142857,1330
15.0,12.0,20.57142857142857,1331
15.0,12.0,20.57142857142857,1332
15.0,12.0,20.57142857142857,1333
15.0,12.0,20.57142857142857,1334
15.0,12.0,20.57142857142857,1335
15.0,12.0,20.57142857142857,1336
15.0,12.0,20.57142857142857,1337
15.0,12.0,20.57142857142857,1338
15.0,12.0,20.57142857142857,1339
15.0,12.0,20.57142857142857,1340
15.0,12.0,20.57142857142857,1341
15.0,12.0,20.57142857142857,1342
15.0,12.0,20.57142857142857,1343
15.0,12.0,20.57142857142857,1344
15.0,12.0,20.57142857142857,1345
15.0,12.0,20.57142857142857,1346
15.0,12.0,20.57142857142857,1347
15.0,12.0,20.57142857142857,1348
15.0,12.0,20.57142857142857,1349
15.0,12.0,20.57142857142857,1350
15.0,12.0,20.57142857142857,1351
15.0,12.0,20.57142857142857,1352
15.0,12.0,20.57142857142857,1353
15.0,12.0,20.57142857142857,1354
15.0,12.0,20.57142857142857,1355
15.0,12.0,20.57142857142857,1356
15.0,12.0,20.57142857142857,1357
15.0,12.0,20.57142857142857,1358
15.0,12.0,20.57142857142857,1359
15.0,12.0,20.71428571428571,1360
15.0,12.0,20.71428571428571,1361
15.0,12.0,21.57142857142857,1362
15.0,12.0,21.57142857142857,1363
15.0,12.0,21.57142857142857,1364
15.0,12.0,21.57142857142857,1365
15.0,12.0,21.57142857142857,1366
15.0,12.0,21.57142857142857,1367
15.0,12.0,21.57142857142857,1368
15.0,12.0,21.57142857142857,1369
15.0,12.0,21.57142857142857,1370
15.0,12.0,21.57142857142857,1371
15.0,12.0,21.57142857142857,1372
15.0,12.0,21.57142857142857,1373
15.0,12.0,21.57142857142857,1374
15.0,12.0,21.57142857142857,1375
15.0,12.0,21.57142857142857,1376
15.0,12.0,21.57142857142857,1377
15.0,12.0,21.57142857142857,1378
15.0,12.0,21.57142857142857,1379
15.0,12.0,21.57142857142857,1380
15.0,12.0,21.57142857142857,1381
15.0,12.0,21.57142857142857,1382
15.0,12.0,21.57142857142857,1383
15.0,12.0,21.57142857142857,1384
15.0,12.0,21.57142857142857,1385
15.0,12.0,20.71428571428571,1386
15.0,12.0,20.71428571428571,1387
15.0,12.0,20.71428571428571,1388
15.0,12.0,20.71428571428571,1389
15.0,12.0,20.71428571428571,1390
15.0,12.0,20.71428571428571,1391
15.0,12.0,20.71428571428571,1392
15.0,12.0,20.71428571428571,1393
15.0,12.0,20.71428571428571,1394
15.0,12.0,20.71428571428571,1395
15.0,12.0,20.71428571428571,1396
15.0,12.0,20.71428571428571,1397
15.0,12.0,20.71428571428571,1398
15.0,12.0,20.71428571428571,1399
15.0,12.0,20.71428571428571,1400
15.0,12.0,20.71428571428571,1401
15.0,12.0,20.71428571428571,1402
15.0,12.0,20.71428571428571,1403
15.0,12.0,20.71428571428571,1404
15.0,12.0,20.71428571428571,1405
15.0,12.0,21.57142857142857,1406
15.0,12.0,21.57142857142857,1407
15.0,12.0,21.57142857142857,1408
15.0,12.0,21.57142857142857,1409
15.0,12.0,21.57142857142857,1410
15.0,12.0,21.57142857142857,1411
15.0,12.0,21.57142857142857,1412
15.0,12.0,21.57142857142857,1413
15.0,12.0,21.57142857142857,1414
15.0,12.0,21.57142857142857,1415
15.0,12.0,21.57142857142857,1416
15.0,12.0,21.57142857142857,1417
15.0,12.0,21.57142857142857,1418
15.0,12.0,21.57142857142857,1419
15.0,12.0,21.57142857142857,1420
15.0,12.0,21.57142857142857,1421
15.0,12.0,21.57142857142857,1422
15.0,12.0,21.57142857142857,1423
15.0,12.0,21.57142857142857,1424
15.0,12.0,21.57142857142857,1425
15.0,12.0,21.57142857142857,1426
15.0,12.0,21.57142857142857,1427
15.0,12.0,21.57142857142857,1428
15.0,12.0,21.57142857142857,1429
15.0,12.0,21.57142857142857,1430
15.0,12.0,21.57142857142857,1431
15.0,12.0,21.57142857142857,1432
15.0,12.0,21.57142857142857,1433
15.0,12.0,21.57142857142857,1434
15.0,12.0,21.57142857142857,1435
15.0,12.0,21.57142857142857,1436
15.0,12.0,21.57142857142857,1437
15.0,12.0,21.57142857142857,1438
15.0,12.0,21.57142857142857,1439
15.0,12.0,21.57142857142857,1440
15.0,12.0,21.57142857142857,1441
15.0,12.0,21.57142857142857,1442
15.0,12.0,21.57142857142857,1443
15.0,12.0,21.57142857142857,1444
15.0,12.0,21.57142857142857,1445
15.0,12.0,21.57142857142857,1446
15.0,12.0,21.57142857142857,1447
16.0,12.0,21.57142857142857,1448
16.0,13.0,21.57142857142857,1449
16.0,13.0,21.57142857142857,1450
16.0,13.0,22.428571428571427,1451
16.0,13.0,22.428571428571427,1452
16.0,13.0,22.428571428571427,1453
16.0,13.0,22.428571428571427,1454
16.0,13.0,22.428571428571427,1455
16.0,13.0,22.428571428571427,1456
16.0,13.0,22.428571428571427,1457
16.0,13.0,22.428571428571427,1458
16.0,13.0,22.428571428571427,1459
16.0,13.0,22.428571428571427,1460
16.0,13.0,22.428571428571427,1461
16.0,13.0,22.428571428571427,1462
16.0,13.0,22.428571428571427,1463
17.0,13.0,22.428571428571427,1464
17.0,13.0,22.428571428571427,1465
17.0,13.0,22.428571428571427,1466
17.0,13.0,22.428571428571427,1467
17.0,13.0,22.428571428571427,1468
17.0,13.0,22.428571428571427,1469
17.0,13.0,22.428571428571427,1470
17.0,12.0,22.57142857142857,1471
17.0,12.0,22.57142857142857,1472
17.0,12.0,22.57142857142857,1473
17.0,12.0,22.57142857142857,1474
17.0,12.0,22.57142857142857,1475
17.0,12.0,22.57142857142857,1476
17.0,12.0,22.57142857142857,1477
17.0,12.0,22.57142857142857,1478
17.0,12.0,22.57142857142857,1479
17.0,12.0,22.57142857142857,1480
17.0,12.0,22.57142857142857,1481
17.0,12.0,22.57142857142857,1482
17.0,12.0,22.57142857142857,1483
17.0,12.0,22.57142857142857,1484
17.0,12.0,22.57142857142857,1485
17.0,12.0,22.57142857142857,1486
17.0,12.0,22.57142857142857,1487
17.0,11.0,22.57142857142857,1488
17.0,11.0,22.57142857142857,1489
17.0,11.0,22.57142857142857,1490
17.0,11.0,22.57142857142857,1491
17.0,11.0,22.57142857142857,1492
17.0,11.0,22.57142857142857,1493
17.0,11.0,22.57142857142857,1494
17.0,11.0,22.57142857142857,1495
17.0,11.0,22.57142857142857,1496
17.0,11.0,22.57142857142857,1497
17.0,11.0,22.57142857142857,1498
17.0,11.0,22.57142857142857,1499
17.0,11.0,22.57142857142857,1500
17.0,11.0,22.428571428571427,1501
17.0,11.0,22.428571428571427,1502
17.0,11.0,22.428571428571427,1503
17.0,11.0,22.428571428571427,1504
17.0,11.0,22.428571428571427,1505
17.0,11.0,22.428571428571427,1506
17.0,11.0,22.428571428571427,1507
16.0,11.0,22.428571428571427,1508
16.0,11.0,22.428571428571427,1509
16.0,11.0,22.428571428571427,1510
16.0,11.0,21.57142857142857,1511
16.0,11.0,21.57142857142857,1512
16.0,11.0,21.57142857142857,1513
16.0,11.0,21.57142857142857,1514
16.0,11.0,20.71428571428571,1515
16.0,11.0,20.71428571428571,1516
16.0,11.0,20.71428571428571,1517
16.0,11.0,20.71428571428571,1518
16.0,11.0,20.71428571428571,1519
16.0,11.0,20.71428571428571,1520
16.0,11.0,20.71428571428571,1521
16.0,11.0,20.71428571428571,1522
16.0,11.0,20.71428571428571,1523
16.0,11.0,20.71428571428571,1524
16.0,11.0,20.71428571428571,1525
16.0,11.0,20.71428571428571,1526
16.0,11.0,20.71428571428571,1527
16.0,11.0,20.71428571428571,1528
16.0,11.0,20.71428571428571,1529
16.0,11.0,20.71428571428571,1530
16.0,11.0,20.71428571428571,1531
16.0,11.0,20.71428571428571,1532
16.0,11.0,20.71428571428571,1533
16.0,11.0,20.71428571428571,1534
16.0,11.0,20.71428571428571,1535
16.0,11.0,20.71428571428571,1536
16.0,10.0,20.71428571428571,1537
16.0,10.0,20.71428571428571,1538
16.0,10.0,20.57142857142857,1539
15.0,10.0,20.428571428571427,1540
14.0,10.0,20.428571428571427,1541
14.0,10.0,19.57142857142857,1542
14.0,10.0,19.57142857142857,1543
13.0,10.0,19.428571428571427,1544
13.0,10.0,19.428571428571427,1545
13.0,10.0,19.428571428571427,1546
13.0,10.0,18.428571428571427,1547
13.0,10.0,18.428571428571427,1548
13.0,10.0,18.428571428571427,1549
13.0,10.0,18.428571428571427,1550
13.0,9.0,18.428571428571427,1551
13.0,9.0,18.428571428571427,1552
13.0,9.0,18.428571428571427,1553
13.0,9.0,18.428571428571427,1554
13.0,9.0,18.428571428571427,1555
13.0,9.0,18.428571428571427,1556
13.0,9.0,18.285714285714285,1557
13.0,9.0,18.285714285714285,1558
13.0,9.0,18.285714285714285,1559
13.0,9.0,18.285714285714285,1560
13.0,9.0,18.285714285714285,1561
13.0,9.0,18.285714285714285,1562
13.0,10.0,18.285714285714285,1563
13.0,10.0,18.285714285714285,1564
13.0,10.0,18.285714285714285,1565
13.0,10.0,18.285714285714285,1566
13.0,10.0,18.285714285714285,1567
13.0,11.0,18.285714285714285,1568
13.0,11.0,18.285714285714285,1569
13.0,11.0,18.285714285714285,1570
13.0,11.0,18.285714285714285,1571
13.0,11.0,18.428571428571427,1572
13.0,11.0,18.428571428571427,1573
13.0,11.0,19.285714285714285,1574
13.0,12.0,19.285714285714285,1575
13.0,12.0,19.285714285714285,1576
12.0,12.0,18.285714285714285,1577
12.0,12.0,18.285714285714285,1578
12.0,12.0,18.142857142857142,1579
12.0,12.0,18.142857142857142,1580
12.0,12.0,18.142857142857142,1581
12.0,12.0,17.428571428571427,1582
13.0,12.0,17.428571428571427,1583
13.0,12.0,17.428571428571427,1584
14.0,12.0,18.285714285714285,1585
14.0,12.0,19.142857142857142,1586
14.0,13.0,19.142857142857142,1587
14.0,13.0,19.142857142857142,1588
14.0,13.0,19.285714285714285,1589
14.0,13.0,19.142857142857142,1590
15.0,13.0,20.0,1591
15.0,14.0,20.0,1592
15.0,14.0,20.0,1593
15.0,14.0,20.857142857142858,1594
15.0,15.0,20.857142857142858,1595
15.0,15.0,20.857142857142858,1596
15.0,15.0,21.0,1597
15.0,15.0,21.0,1598
15.0,15.0,21.0,1599
14.0,15.0,21.0,1600
14.0,15.0,21.0,1601
14.0,15.0,20.142857142857142,1602
14.0,15.0,20.142857142857142,1603
14.0,15.0,20.0,1604
14.0,15.0,20.0,1605
14.0,15.0,20.0,1606
14.0,15.0,20.0,1607
13.0,15.0,20.0,1608
13.0,15.0,20.0,1609
13.0,15.0,20.0,1610
13.0,15.0,20.0,1611
13.0,15.0,20.0,1612
13.0,15.0,20.0,1613
13.0,15.0,20.0,1614
13.0,15.0,20.0,1615
13.0,15.0,20.0,1616
13.0,15.0,20.0,1617
13.0,15.0,20.0,1618
13.0,15.0,20.0,1619
13.0,15.0,20.0,1620
13.0,15.0,20.142857142857142,1621
13.0,15.0,20.142857142857142,1622
13.0,15.0,21.0,1623
13.0,15.0,21.0,1624
13.0,15.0,21.142857142857142,1625
13.0,15.0,21.142857142857142,1626
13.0,15.0,21.142857142857142,1627
13.0,15.0,21.142857142857142,1628
13.0,15.0,21.142857142857142,1629
13.0,15.0,21.142857142857142,1630
13.0,15.0,21.142857142857142,1631
13.0,15.0,21.142857142857142,1632
14.0,15.0,21.142857142857142,1633
14.0,15.0,21.142857142857142,1634
14.0,15.0,21.142857142857142,1635
14.0,15.0,21.285714285714285,1636
15.0,15.0,21.285714285714285,1637
15.0,15.0,21.285714285714285,1638
16.0,15.0,22.142857142857142,1639
16.0,16.0,23.0,1640
16.0,16.0,23.0,1641
16.0,16.0,23.142857142857142,1642
16.0,16.0,23.142857142857142,1643
16.0,16.0,23.142857142857142,1644
16.0,16.0,23.142857142857142,1645
17.0,16.0,23.142857142857142,1646
17.0,16.0,23.142857142857142,1647
17.0,16.0,22.285714285714285,1648
17.0,15.0,22.285714285714285,1649
17.0,15.0,22.285714285714285,1650
17.0,15.0,22.142857142857142,1651
17.0,15.0,22.142857142857142,1652
17.0,15.0,22.142857142857142,1653
17.0,15.0,22.142857142857142,1654
17.0,15.0,22.142857142857142,1655
17.0,15.0,22.142857142857142,1656
17.0,15.0,22.142857142857142,1657
17.0,15.0,22.142857142857142,1658
17.0,15.0,22.142857142857142,1659
17.0,15.0,22.142857142857142,1660
17.0,15.0,22.142857142857142,1661
17.0,15.0,22.142857142857142,1662
17.0,15.0,22.285714285714285,1663
17.0,15.0,22.285714285714285,1664
17.0,15.0,22.285714285714285,1665
17.0,15.0,22.285714285714285,1666
17.0,16.0,22.285714285714285,1667
17.0,16.0,22.285714285714285,1668
17.0,16.0,22.285714285714285,1669
17.0,16.0,22.285714285714285,1670
17.0,16.0,23.142857142857142,1671
17.0,16.0,23.142857142857142,1672
17.0,16.0,23.142857142857142,1673
17.0,16.0,23.142857142857142,1674
18.0,16.0,24.0,1675
18.0,17.0,24.0,1676
18.0,17.0,24.0,1677
18.0,17.0,24.0,1678
18.0,17.0,24.0,1679
18.0,17.0,24.0,1680
18.0,17.0,23.142857142857142,1681
19.0,16.0,23.142857142857142,1682
19.0,16.0,23.142857142857142,1683
19.0,16.0,23.142857142857142,1684
19.0,16.0,23.142857142857142,1685
19.0,17.0,23.142857142857142,1686
19.0,17.0,23.142857142857142,1687
19.0,17.0,24.0,1688
19.0,18.0,24.0,1689
18.0,18.0,24.0,1690
18.0,18.0,23.285714285714285,1691
19.0,18.0,23.285714285714285,1692
19.0,18.0,24.142857142857142,1693
19.0,19.0,24.142857142857142,1694
19.0,19.0,24.142857142857142,1695
19.0,19.0,24.142857142857142,1696
19.0,19.0,24.142857142857142,1697
19.0,19.0,24.142857142857142,1698
19.0,19.0,24.142857142857142,1699
19.0,19.0,24.142857142857142,1700
19.0,19.0,24.142857142857142,1701
20.0,19.0,24.285714285714285,1702
20.0,19.0,24.285714285714285,1703
20.0,19.0,24.285714285714285,1704
20.0,19.0,24.285714285714285,1705
20.0,19.0,24.285714285714285,1706
20.0,19.0,24.285714285714285,1707
20.0,19.0,24.285714285714285,1708
20.0,19.0,24.285714285714285,1709
20.0,19.0,24.285714285714285,1710
20.0,19.0,24.285714285714285,1711
20.0,19.0,24.285714285714285,1712
20.0,19.0,24.285714285714285,1713
20.0,19.0,24.285714285714285,1714
20.0,19.0,24.285714285714285,1715
20.0,19.0,24.285714285714285,1716
20.0,19.0,24.428571428571427,1717
20.0,19.0,24.428571428571427,1718
21.0,19.0,24.428571428571427,1719
21.0,19.0,24.285714285714285,1720
22.0,19.0,25.142857142857142,1721
22.0,19.0,25.142857142857142,1722
23.0,19.0,25.285714285714285,1723
23.0,19.0,25.285714285714285,1724
23.0,19.0,25.285714285714285,1725
23.0,19.0,25.428571428571427,1726
23.0,19.0,25.428571428571427,1727
23.0,19.0,25.428571428571427,1728
23.0,19.0,25.428571428571427,1729
23.0,19.0,26.428571428571427,1730
23.0,19.0,26.428571428571427,1731
24.0,19.0,26.428571428571427,1732
24.0,19.0,26.428571428571427,1733
24.0,19.0,27.285714285714285,1734
24.0,19.0,27.285714285714285,1735
23.0,19.0,27.285714285714285,1736
23.0,18.0,27.285714285714285,1737
23.0,18.0,27.285714285714285,1738
23.0,18.0,26.428571428571427,1739
23.0,17.0,25.57142857142857,1740
23.0,17.0,25.57142857142857,1741
23.0,17.0,25.428571428571427,1742
23.0,17.0,25.428571428571427,1743
23.0,17.0,25.428571428571427,1744
23.0,17.0,25.428571428571427,1745
23.0,17.0,25.428571428571427,1746
23.0,17.0,25.428571428571427,1747
23.0,17.0,25.428571428571427,1748
23.0,17.0,25.428571428571427,1749
22.0,17.0,26.285714285714285,1750
22.0,17.0,26.285714285714285,1751
22.0,17.0,26.285714285714285,1752
21.0,17.0,25.428571428571427,1753
21.0,16.0,25.428571428571427,1754
21.0,16.0,25.428571428571427,1755
21.0,16.0,25.428571428571427,1756
21.0,16.0,25.428571428571427,1757
21.0,16.0,25.428571428571427,1758
21.0,16.0,25.428571428571427,1759
21.0,16.0,25.428571428571427,1760
21.0,16.0,25.428571428571427,1761
21.0,16.0,25.428571428571427,1762
21.0,16.0,25.428571428571427,1763
21.0,16.0,25.428571428571427,1764
21.0,16.0,25.428571428571427,1765
21.0,16.0,25.428571428571427,1766
22.0,17.0,25.428571428571427,1767
22.0,17.0,25.428571428571427,1768
22.0,17.0,25.428571428571427,1769
22.0,17.0,25.428571428571427,1770
22.0,17.0,25.428571428571427,1771
22.0,17.0,25.428571428571427,1772
22.0,17.0,25.428571428571427,1773
22.0,17.0,25.428571428571427,1774
22.0,17.0,25.428571428571427,1775
22.0,17.0,25.428571428571427,1776
22.0,17.0,25.428571428571427,1777
22.0,17.0,25.428571428571427,1778
22.0,17.0,25.428571428571427,1779
22.0,17.0,25.428571428571427,1780
22.0,17.0,25.428571428571427,1781
22.0,17.0,25.428571428571427,1782
22.0,17.0,25.428571428571427,1783
22.0,18.0,25.428571428571427,1784
22.0,18.0,25.428571428571427,1785
22.0,18.0,25.428571428571427,1786
22.0,18.0,25.57142857142857,1787
22.0,18.0,25.57142857142857,1788
23.0,18.0,25.57142857142857,1789
23.0,18.0,25.57142857142857,1790
23.0,18.0,25.57142857142857,1791
23.0,18.0,25.57142857142857,1792
23.0,18.0,25.57142857142857,1793
23.0,18.0,25.57142857142857,1794
23.0,18.0,25.57142857142857,1795
23.0,18.0,25.57142857142857,1796
23.0,18.0,25.57142857142857,1797
23.0,18.0,25.57142857142857,1798
23.0,18.0,25.57142857142857,1799
23.0,18.0,25.57142857142857,1800
23.0,18.0,25.57142857142857,1801
23.0,18.0,25.57142857142857,1802
23.0,18.0,25.57142857142857,1803
23.0,18.0,25.57142857142857,1804
23.0,18.0,25.57142857142857,1805
23.0,18.0,25.57142857142857,1806
23.0,18.0,24.714285714285715,1807
23.0,18.0,24.714285714285715,1808
23.0,18.0,24.714285714285715,1809
23.0,18.0,23.857142857142858,1810
23.0,18.0,23.857142857142858,1811
23.0,18.0,23.857142857142858,1812
23.0,18.0,23.857142857142858,1813
23.0,18.0,23.0,1814
23.0,18.0,23.0,1815
23.0,18.0,23.0,1816
23.0,18.0,23.0,1817
23.0,18.0,23.0,1818
23.0,18.0,23.0,1819
23.0,18.0,23.0,1820
23.0,18.0,23.0,1821
23.0,18.0,23.0,1822
23.0,18.0,23.0,1823
23.0,18.0,23.0,1824
23.0,18.0,23.0,1825
23.0,18.0,23.0,1826
23.0,18.0,23.0,1827
23.0,18.0,23.0,1828
23.0,18.0,23.0,1829
23.0,18.0,23.0,1830
23.0,18.0,23.0,1831
23.0,18.0,23.0,1832
23.0,18.0,23.0,1833
23.0,18.0,23.0,1834
23.0,18.0,23.0,1835
23.0,18.0,23.0,1836
23.0,18.0,23.0,1837
23.0,18.0,23.0,1838
23.0,18.0,23.0,1839
23.0,18.0,23.0,1840
23.0,18.0,23.0,1841
23.0,18.0,23.0,1842
23.0,18.0,23.0,1843
23.0,18.0,23.0,1844
23.0,18.0,23.0,1845
23.0,18.0,23.0,1846
23.0,18.0,23.0,1847
23.0,18.0,23.0,1848
23.0,18.0,23.0,1849
23.0,18.0,23.0,1850
23.0,18.0,22.142857142857142,1851
23.0,18.0,23.0,1852
23.0,18.0,23.0,1853
23.0,18.0,23.0,1854
23.0,18.0,23.0,1855
23.0,18.0,23.0,1856
23.0,19.0,23.0,1857
23.0,19.0,23.0,1858
23.0,19.0,23.0,1859
23.0,19.0,23.0,1860
23.0,19.0,23.0,1861
23.0,19.0,23.0,1862
23.0,19.0,23.0,1863
23.0,18.0,23.0,1864
23.0,18.0,23.0,1865
23.0,18.0,23.0,1866
23.0,18.0,23.0,1867
23.0,18.0,23.0,1868
23.0,18.0,23.0,1869
23.0,18.0,23.0,1870
23.0,18.0,23.0,1871
23.0,18.0,23.0,1872
23.0,18.0,23.0,1873
23.0,18.0,23.0,1874
23.0,18.0,23.0,1875
23.0,18.0,23.0,1876
23.0,18.0,23.0,1877
23.0,18.0,23.0,1878
23.0,18.0,23.0,1879
23.0,18.0,23.0,1880
23.0,18.0,23.0,1881
23.0,18.0,23.0,1882
23.0,18.0,23.0,1883
23.0,18.0,23.0,1884
23.0,18.0,23.0,1885
23.0,18.0,23.0,1886
23.0,18.0,23.0,1887
23.0,18.0,23.0,1888
23.0,18.0,23.0,1889
23.0,18.0,23.0,1890
23.0,18.0,23.0,1891
23.0,18.0,23.0,1892
23.0,18.0,23.0,1893
23.0,18.0,23.0,1894
23.0,18.0,23.0,1895
